x,y,yaw
0.20967363612981102,0.12085695495415506,-0.005288765881531836
1.3306211671927717,0.11586337141722576,-0.004532462830685206
2.4920917797597015,0.11042609917699063,-0.004598868586571276
3.8940297210826174,0.10396427444824226,-0.004557734620788382
5.025315107302053,0.1000221528431128,-0.0030657154102862816
6.255093754985748,0.10034788245811853,0.0026963229769615816
7.419144330308931,0.12227373380197261,0.023216436427958176
8.504397123955806,0.16343530320503538,0.040634025383384405
9.653369027248909,0.21653542966588668,0.04755524845419255
10.860979806802721,0.2763632029853205,0.05063105139878895
12.109710488711595,0.3397639402327339,0.05057444377118448
13.405089311464549,0.4064022568061748,0.05176926523236841
14.684113685270752,0.4806346696080731,0.05962902074128252
16.017862475515646,0.5640191062019404,0.06293274248965364
17.331741071860517,0.6475071171682213,0.06443137856280805
18.662634820113,0.7339567980518353,0.06495750421431683
19.97836781291641,0.8194548262755135,0.06480590086879053
21.3602853186779,0.9094094224664879,0.06501507649562184
22.677836148380937,0.9949785558372899,0.06511390580159614
24.040946626944137,1.0834626144939619,0.06480590380340105
25.39789974167196,1.171745811440173,0.06509335900822703
26.728590776882093,1.2587766307595405,0.06529140783169485
28.0526393278959,1.3451716679575865,0.06533578265660972
29.416916583139656,1.4344215122779156,0.06546817040889075
30.751808809689614,1.522143292675243,0.06560392089664041
32.07099203063459,1.6091273755102882,0.06611248507933563
33.39845098694924,1.6967404911018686,0.06595815782742034
34.75219210175655,1.7866094169213196,0.06617166584942558
36.07805503994104,1.871841568201455,0.06140454556695768
37.43644608569161,1.9495221697608396,0.05679116295004123
38.798324332016406,2.045122904224196,0.08269688269936783
40.19139372582695,2.159278603762131,0.081662958276455
41.54234600365021,2.2685130525443005,0.08051228361182193
42.87601642518945,2.3756442433518807,0.07996139023919269
44.23733636696846,2.4833876590517163,0.07883807943790326
45.58098147380335,2.5843492361181863,0.07138725008359799
46.82141377957365,2.6441011967652504,0.04302538236629469
48.04535736249169,2.695423191121301,0.041065397103399674
49.299513234439324,2.742046129028567,0.03400813163193843
50.59797158856827,2.781332367951748,0.029846973830611027
51.87407489862316,2.8172345267352896,0.027504319154520864
53.187425816957294,2.8091278846091776,-0.039173469877901004
54.401480261035246,2.7299967481437553,-0.05852543216369327
55.562447615072614,2.8007262442975933,0.18239319376549737
56.57155237820533,3.1825531959822375,0.321545708695175
57.668713035809645,3.5713844523796068,0.3556971868010904
58.52941797569338,4.485649612125668,1.0531604092037035
58.79579127467999,5.5610477023563805,1.3096303800431865
59.08425850040051,6.846915508861902,1.351144408431847
59.26589769172108,7.881952571550295,1.431958143208733
59.36662172634778,8.947322060020431,1.471553392013831
59.45168903343537,10.033542010192834,1.4996663650321138
59.47569145403083,11.333627305220318,1.5759175069192681
59.44868089066923,12.684061455107829,1.5875054541129137
59.42711981494118,13.781816451488496,1.5949371399543248
59.37816766693048,14.9330505819441,1.617899225093088
59.19156053048629,15.99343060072217,1.7906090302393836
58.62307987389032,17.030194355702108,2.2696089561585033
57.467508614841734,17.260224127642697,3.0855698120990254
56.29660705436773,17.314793628016563,3.093161530916034
55.08770408883918,17.37293481735301,3.0937801837332413
54.04451620792192,17.406570539593897,3.119834451602726
52.700356985228176,17.387360388939946,-3.1086861177790026
51.442269707795674,17.315390193736743,-3.07834177304101
50.275645504664205,17.208653671246562,-3.041073722803471
49.19491819698186,16.990113248652996,-2.873961818440721
47.96916954878197,16.93223732357485,2.9508482392483386
