x,y,yaw
0.2115901290823159,0.12082849404401627,-0.005263384891530136
1.3260544982119933,0.11568723462383959,-0.004708763004161222
2.5061298945555137,0.10990574633249084,-0.004869695913659049
3.552957417801809,0.10466805302647361,-0.004947296908358442
4.656759654518556,0.09978302045450632,-0.00373516726535187
5.868207776955395,0.09726564557017822,3.797226927334313e-05
7.056879509542431,0.11207813373163941,0.019273773868955065
8.18430575319993,0.15002661343851076,0.039485066048795314
9.297886363814655,0.20383476171321102,0.048439736294567916
10.501367248570846,0.2649763878097616,0.05093054839262436
11.781281725694832,0.332309320290638,0.05263412474527163
13.110784308342986,0.40289456631286685,0.05377641096999882
14.399373834245216,0.474102354322038,0.05571259643564373
15.676404582290774,0.5487212320567174,0.05926139204459994
16.95660675821799,0.6252038712332088,0.05978055551730373
18.292540878469783,0.7051925839154476,0.06007161953845712
19.56910716384937,0.7821929610068318,0.06027983499649859
20.91076312500949,0.8633858674825102,0.06034564099455962
22.32160506307954,0.9487838117836842,0.06041191664997559
23.619751302429275,1.0273718250480623,0.06053335897065603
24.926649694590264,1.1068537057542054,0.06081398010655984
26.278445088070175,1.1920514225050245,0.06383655135568878
27.586331251382926,1.2758260874143288,0.0639492254140235
28.932996929520943,1.3626237690785772,0.06476481766489467
30.250962841100044,1.4482707960246555,0.06492906354720537
31.606652635138612,1.5363799396859399,0.0650672691338022
32.984520703956484,1.6296262874914234,0.06759054873153486
34.35934896301148,1.722468222888888,0.0674929685648748
35.66650194071237,1.8107201412487055,0.06731067781914994
37.040360839867155,1.8944162448790818,0.060501213049060684
38.35921139791534,1.9875618849658596,0.07742966299117243
39.70745720726117,2.0919125371073313,0.07707386028547004
41.07576808300487,2.19688877319533,0.0764528426103924
42.437621053025396,2.3000563153657803,0.07521755104805448
43.76464439821944,2.399390697132278,0.07457061525602125
45.13118710040149,2.500648870159264,0.07342999623759829
46.45367658698761,2.58867866494794,0.06043052385919696
47.766700847196226,2.6587355892096363,0.054196644571744994
49.04608888059588,2.723526766039571,0.04804538564931216
50.380525427812856,2.781454103320615,0.040835086496138914
51.74634647079319,2.832129142485578,0.036185930054292374
53.09435985770238,2.8312113862035666,-0.03586598710418469
54.29895999346805,2.7551992225646313,-0.057048628788091735
55.45067260792264,2.8203809249481675,0.16972280874587603
56.46268594741124,3.175073133195967,0.3014341568938693
57.56808104917801,3.546121269971568,0.34000776725309156
58.41410097336823,4.399084786343063,1.010018595981107
58.70177254874857,5.492517104690501,1.2904180465645936
59.0147161504438,6.784294570170345,1.3345500290951466
59.2103159760057,7.811757544038531,1.4210966040212636
59.31934032278335,8.89079419471806,1.4633452200222719
59.421450392193385,10.039806369697855,1.4930895053154718
59.465231373208894,11.395309175932372,1.562904391681599
59.44858424821355,12.764830256735733,1.5791921130073756
59.43509395767158,13.879693194698929,1.588719501982058
59.38638243573614,14.953171036934952,1.619696917986774
59.117347904938406,16.280484334767596,1.820256181137487
58.26228255831561,17.15171097641106,2.589825628143345
57.14152731933108,17.22613796807828,3.0708650733776413
55.83827442197114,17.317116195223235,3.075443933515969
54.53299271512834,17.398788133099096,3.0860858388985553
53.253972807967145,17.41923464418951,3.133490860980067
52.028587335864906,17.36109253777922,-3.0848599135899817
50.85824051539694,17.268744820872236,-3.0552064801962877
49.74446975611553,17.141080191642104,-3.0190390951181985
48.624602381747344,16.873520296264854,-2.93826157806002
47.455531898189484,17.15423975733329,2.9486904944268804
