x,y,yaw
0.2114752810512276,0.12084193225644013,-0.005277971256131881
1.3261007323400282,0.11557704534084275,-0.0048008016150997606
2.4860646572609917,0.10979277223904968,-0.00491552065841839
3.528679817009816,0.10465397880971254,-0.004833941872447227
4.638373761806474,0.09992076822547111,-0.003487734649802959
5.816793340657687,0.09711228722535224,-0.0015788705814834675
7.00900110125928,0.10904708083233064,0.01692846261213745
8.1684370919818,0.14560061331086302,0.03670455330880238
9.273732260374313,0.19768068749507522,0.047166554255580535
10.470856018292219,0.25742866211559856,0.050283649306169256
11.715061412398313,0.32239113061765806,0.052061066223508846
12.998153005179248,0.3895347481763625,0.05278141816729005
14.258709424698077,0.45938360806543577,0.058148931467715916
15.559848530166473,0.5394915835958481,0.062100473696266846
16.85817541415613,0.6207714312300173,0.0626434103508083
18.196636201899242,0.7059125654223237,0.06363841901833649
19.537746610929826,0.7912677507059334,0.06358342269014718
20.90041248096525,0.8778673994222144,0.0633735309016567
22.21686732745773,0.9614967189590152,0.06341339434093482
23.59826560137111,1.0491567452552832,0.06323232280367581
24.953745596482463,1.1349895305315778,0.06327764640182121
26.27281733920598,1.2196078495288347,0.06431811910647672
27.63242316403213,1.307193406573158,0.06442173849312366
28.954422850306205,1.3925330273594372,0.06446499115685421
30.31460802065221,1.4802453122203485,0.06448595713504689
31.700470579936088,1.570384557867656,0.06512068571267082
32.99129431202927,1.6555809229070486,0.065804467833264
34.33134906077148,1.744036174655331,0.0657688951300202
35.65161015666327,1.8313845334430476,0.06606111480723018
37.02306335086497,1.9116031264261888,0.058021782358239814
38.37252460695703,2.002446095387112,0.07442008277825682
39.69688713321671,2.1009937176076554,0.07433571593929683
41.04846000599748,2.20124387643599,0.07401400034563443
42.365137890465924,2.2977394818760777,0.07307676117900021
43.71518623062481,2.395505290386091,0.07222047490570767
45.06269196849723,2.4924017337313082,0.0715715531604962
46.40024256953871,2.581959246269576,0.061650539636369975
47.66756158089641,2.6521238209731495,0.056515310761228114
48.96817241418862,2.720289388633735,0.049954275093013034
50.26361190736395,2.769816133963386,0.03683482123849759
51.552819275068025,2.814524723485938,0.03283050696596084
52.82449215049373,2.845400987037682,0.01218996055810767
54.0786962749214,2.7507521885851713,-0.07173477588399921
55.306448471901476,2.692255952005281,-0.0174992794909991
56.287914559245706,3.070755685260041,0.3699525376122917
57.345800326766195,3.442389547598411,0.3498755796399413
58.27147551215037,3.976040433859057,0.658800549918272
58.62826890632161,4.985798922152684,1.3120130199278754
58.90370073988472,6.090922216875159,1.3230398443792657
59.16172727101693,7.377933908735758,1.3783844913167485
59.31848152578282,8.726984085429258,1.452222733199681
59.425478690454014,9.787588375811042,1.4773406460107343
59.477860174288736,11.0897472172661,1.5535611247363685
59.43940613844893,12.325151085685508,1.5961390117803784
59.41284291844975,13.3857181477079,1.5959190980275504
59.37235784973786,14.533361207716718,1.611665954441474
59.2112360705179,15.6350084018347,1.7544837644543172
58.95820924095333,16.732633735399258,1.830407054200601
58.1301165085464,17.375457795869515,2.6172479982100487
56.88618792534734,17.37207914747342,-3.137830635965778
55.82339462895166,17.375105134350566,3.1407491917812953
54.5370521543284,17.374806424057702,-3.138852076788319
53.394093582168075,17.36598474188314,-3.130102305264048
52.267812754482186,17.33301699078046,-3.106813610299503
51.22872405342701,17.278366681824608,-3.0842038984406304
49.95820888301047,17.160337086458817,-3.0336680145363406
48.791255778687066,16.890080801017106,-2.8712019428089763
47.503582598444616,17.091215130107383,2.887940659576903
46.46767054126745,16.884468582225264,-2.9061062126148727
45.2218339631276,16.73617883531917,3.084679159848856
44.04363113040665,16.402551343135407,-2.746135294476659
42.787357763125705,16.480821614616417,2.891862491435643
41.65481226197144,16.402683696976318,-2.908725870013208
